InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
570116,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,2011-10-07 12:38:00,3.75,12856.0,United Kingdom
548870,22360,GLASS JAR ENGLISH CONFECTIONERY,3,2011-04-04 14:41:00,2.95,14606.0,United Kingdom
566269,23389,SPACEBOY MINI BACKPACK,1,2011-09-11 13:39:00,4.15,17864.0,United Kingdom
577057,21650,ASSORTED TUTTI FRUTTI BRACELET,10,2011-11-17 14:26:00,0.19,12748.0,United Kingdom
548860,21877,HOME SWEET HOME MUG,2,2011-04-04 13:38:00,1.25,13263.0,United Kingdom
574273,22120,WELCOME  WOODEN BLOCK LETTERS,2,2011-11-03 14:33:00,9.95,16322.0,United Kingdom
551542,21658,GLASS  BEURRE DISH,4,2011-05-03 09:05:00,3.95,14732.0,United Kingdom
558862,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-07-04 12:25:00,12.5,13901.0,United Kingdom
559554,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2011-07-11 10:12:00,2.1,14258.0,United Kingdom
552257,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-05-08 11:08:00,2.95,16923.0,United Kingdom
574502,21916,SET 12 RETRO WHITE CHALK STICKS,1,2011-11-04 13:16:00,0.42,17274.0,United Kingdom
577106,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,2011-11-17 17:18:00,2.08,14456.0,United Kingdom
580644,21166,COOK WITH WINE METAL SIGN ,1,2011-12-05 13:10:00,2.08,16904.0,United Kingdom
557799,22493,PAINT YOUR OWN CANVAS SET,12,2011-06-23 09:53:00,1.65,14854.0,United Kingdom
552624,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,2011-05-10 12:53:00,3.75,14505.0,United Kingdom
553504,22295,HEART FILIGREE DOVE LARGE,12,2011-05-17 13:26:00,1.65,13310.0,United Kingdom
578250,22094,RED RETROSPOT TISSUE BOX,1,2011-11-23 12:43:00,0.39,15901.0,United Kingdom
562537,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-08-05 15:02:00,2.89,12517.0,Germany
563070,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,8,2011-08-11 15:34:00,0.85,14099.0,United Kingdom
541552,22151,PLACE SETTING WHITE HEART,24,2011-01-19 11:15:00,0.42,15039.0,United Kingdom
547903,47599A,PINK PARTY BAGS,1,2011-03-28 11:59:00,2.1,15039.0,United Kingdom
564375,22654,DELUXE SEWING KIT ,3,2011-08-25 10:16:00,5.95,13078.0,United Kingdom
543391,20727,LUNCH BAG  BLACK SKULL.,10,2011-02-08 10:12:00,1.65,14475.0,United Kingdom
558702,21912,VINTAGE SNAKES & LADDERS,1,2011-07-01 12:45:00,3.75,12748.0,United Kingdom
556193,21060,PARTY INVITES BALLOON GIRL,12,2011-06-09 12:04:00,0.85,14132.0,United Kingdom
542596,48194,DOORMAT HEARTS,3,2011-01-30 10:27:00,7.95,14532.0,United Kingdom
579506,23552,BICYCLE PUNCTURE REPAIR KIT ,12,2011-11-29 16:31:00,2.08,15089.0,United Kingdom
574684,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-11-06 12:56:00,0.85,17581.0,United Kingdom
565219,22629,SPACEBOY LUNCH BOX ,12,2011-09-01 18:07:00,1.95,14420.0,United Kingdom
577034,85136C,RED SHARK HELICOPTER,1,2011-11-17 13:16:00,7.95,12847.0,United Kingdom
552692,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-05-10 15:19:00,0.42,13990.0,United Kingdom
541417,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-01-17 16:23:00,4.95,16033.0,United Kingdom
575219,23389,SPACEBOY MINI BACKPACK,4,2011-11-09 11:17:00,4.15,17511.0,United Kingdom
564752,20969,RED FLORAL FELTCRAFT SHOULDER BAG,16,2011-08-30 10:07:00,3.75,16126.0,United Kingdom
561626,23322,LARGE WHITE HEART OF WICKER,2,2011-07-28 14:03:00,2.95,14898.0,United Kingdom
578251,51014L,"FEATHER PEN,LIGHT PINK",24,2011-11-23 12:45:00,0.39,15993.0,United Kingdom
576889,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-11-16 17:24:00,1.25,12748.0,United Kingdom
580960,35095A,BLUE VICTORIAN FABRIC OVAL BOX,3,2011-12-06 14:35:00,0.42,16016.0,United Kingdom
572068,23414,ZINC BOX SIGN HOME,1,2011-10-20 13:20:00,9.95,13159.0,United Kingdom
575760,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-11-11 10:50:00,2.08,15965.0,United Kingdom
560239,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-07-17 11:50:00,0.83,13507.0,United Kingdom
571566,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-10-18 10:19:00,4.95,13594.0,United Kingdom
540525,21355,TOAST ITS - I LOVE YOU ,12,2011-01-09 13:02:00,1.25,16833.0,United Kingdom
577554,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-11-20 15:35:00,1.45,15533.0,United Kingdom
575145,22941,CHRISTMAS LIGHTS 10 REINDEER,4,2011-11-08 15:40:00,8.5,14116.0,United Kingdom
563017,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-08-11 12:48:00,2.55,13198.0,United Kingdom
552536,22430,ENAMEL WATERING CAN CREAM,4,2011-05-10 10:00:00,4.95,14209.0,United Kingdom
569533,21400,RED PUDDING SPOON,12,2011-10-04 15:21:00,0.12,16374.0,United Kingdom
571197,23140,TRIPLE WIRE HOOK IVORY HEART,1,2011-10-14 12:08:00,4.15,16413.0,United Kingdom
544464,84559B,3D SHEET OF CAT STICKERS,3,2011-02-20 14:38:00,0.85,17323.0,United Kingdom
579391,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-11-29 12:07:00,0.42,14251.0,United Kingdom
571850,23393,HOME SWEET HOME CUSHION COVER ,4,2011-10-19 12:54:00,3.75,14698.0,United Kingdom
543117,22624,IVORY KITCHEN SCALES,2,2011-02-03 13:30:00,8.5,12464.0,Belgium
577842,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-11-22 10:39:00,8.25,16353.0,United Kingdom
543281,21746,SMALL RED RETROSPOT WINDMILL,1,2011-02-06 15:34:00,1.25,14606.0,United Kingdom
569910,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-10-06 16:47:00,0.85,17139.0,United Kingdom
565129,23118,PARISIENNE JEWELLERY DRAWER ,4,2011-09-01 12:41:00,7.5,15719.0,United Kingdom
541115,22659,LUNCH BOX I LOVE LONDON,12,2011-01-13 15:34:00,1.95,12578.0,Italy
569844,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-06 13:30:00,4.95,12626.0,Germany
560729,20728,LUNCH BAG CARS BLUE,100,2011-07-20 14:39:00,1.45,17511.0,United Kingdom
560820,22619,SET OF 6 SOLDIER SKITTLES,3,2011-07-21 10:59:00,3.75,17811.0,United Kingdom
565791,21181,PLEASE ONE PERSON METAL SIGN,48,2011-09-07 09:33:00,1.85,16029.0,United Kingdom
542610,22438,BALLOON ART MAKE YOUR OWN FLOWERS,10,2011-01-30 14:05:00,1.95,13148.0,United Kingdom
562031,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2011-08-01 17:37:00,1.25,16984.0,United Kingdom
567183,22318,FIVE HEART HANGING DECORATION,3,2011-09-18 15:32:00,2.95,14769.0,United Kingdom
577601,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-11-21 08:31:00,3.75,17675.0,United Kingdom
579301,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2011-11-29 11:32:00,3.75,18118.0,United Kingdom
578510,22077,6 RIBBONS RUSTIC CHARM,2,2011-11-24 13:25:00,1.95,14056.0,United Kingdom
557570,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-06-21 10:48:00,0.85,15998.0,United Kingdom
545340,22423,REGENCY CAKESTAND 3 TIER,12,2011-03-02 08:41:00,12.75,15416.0,United Kingdom
555076,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-05-31 12:11:00,1.25,13900.0,United Kingdom
567236,23209,LUNCH BAG VINTAGE DOILY ,10,2011-09-19 11:33:00,1.65,14735.0,United Kingdom
570482,23203,JUMBO BAG VINTAGE DOILY ,1,2011-10-10 17:00:00,2.08,17459.0,United Kingdom
542153,48194,DOORMAT HEARTS,2,2011-01-26 10:33:00,7.95,13534.0,United Kingdom
548171,22084,PAPER CHAIN KIT EMPIRE,40,2011-03-29 13:58:00,2.55,16422.0,United Kingdom
573865,21934,SKULL SHOULDER BAG,2,2011-11-01 12:00:00,1.65,15311.0,United Kingdom
568703,22130,PARTY CONE CHRISTMAS DECORATION ,36,2011-09-28 15:21:00,0.85,12748.0,United Kingdom
564372,22449,SILK PURSE BABUSHKA PINK,6,2011-08-25 09:55:00,3.35,12714.0,France
541996,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-01-25 10:20:00,2.95,18075.0,United Kingdom
570088,22631,CIRCUS PARADE LUNCH BOX ,2,2011-10-07 11:32:00,1.95,16764.0,United Kingdom
572517,22652,TRAVEL SEWING KIT,3,2011-10-24 14:47:00,1.65,15068.0,United Kingdom
564016,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-08-22 11:44:00,2.95,15712.0,United Kingdom
560692,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-07-20 12:01:00,0.95,14704.0,United Kingdom
561507,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-07-27 14:21:00,1.45,12397.0,Belgium
538886,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2010-12-14 16:07:00,1.95,13846.0,United Kingdom
552314,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-05-08 16:06:00,1.65,14353.0,United Kingdom
571446,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,48,2011-10-17 13:46:00,1.45,14911.0,EIRE
561047,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-07-24 12:46:00,0.85,16948.0,United Kingdom
541123,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-01-14 09:52:00,0.42,13385.0,United Kingdom
573745,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-01 08:53:00,4.95,17419.0,United Kingdom
568880,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,2011-09-29 12:39:00,3.95,14524.0,United Kingdom
547860,20979,36 PENCILS TUBE RED RETROSPOT,2,2011-03-27 12:21:00,1.25,17625.0,United Kingdom
576112,22572,ROCKING HORSE GREEN CHRISTMAS ,12,2011-11-14 10:34:00,0.85,14902.0,United Kingdom
569331,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-10-03 13:39:00,4.15,16875.0,United Kingdom
557527,23064,CINDERELLA CHANDELIER ,4,2011-06-21 09:44:00,41.75,13941.0,United Kingdom
540514,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-01-09 11:43:00,3.75,15708.0,United Kingdom
546739,82583,HOT BATHS METAL SIGN,72,2011-03-16 12:12:00,1.85,17511.0,United Kingdom
578326,22906,12 MESSAGE CARDS WITH ENVELOPES,5,2011-11-23 17:45:00,1.65,16343.0,United Kingdom
564301,22560,TRADITIONAL MODELLING CLAY,24,2011-08-24 11:54:00,1.25,14299.0,United Kingdom
549949,72051S,BAG OF SILVER STONES,6,2011-04-13 12:57:00,0.42,13208.0,United Kingdom
544351,21931,JUMBO STORAGE BAG SUKI,100,2011-02-18 10:11:00,1.65,16182.0,United Kingdom
550493,23204,CHARLOTTE BAG APPLES DESIGN,2,2011-04-18 14:50:00,0.85,15311.0,United Kingdom
540098,21067,VINTAGE RED TEATIME MUG,2,2011-01-04 15:50:00,1.25,16241.0,United Kingdom
576071,21930,JUMBO STORAGE BAG SKULLS,1,2011-11-13 16:03:00,2.08,18069.0,United Kingdom
568173,21181,PLEASE ONE PERSON METAL SIGN,24,2011-09-25 13:16:00,2.1,16187.0,United Kingdom
537159,22765,NEWSPAPER STAND,1,2010-12-05 13:17:00,14.95,14527.0,United Kingdom
548917,21619,4 VANILLA BOTANICAL CANDLES,6,2011-04-05 10:13:00,3.75,16817.0,United Kingdom
558232,23206,LUNCH BAG APPLE DESIGN,3,2011-06-27 14:30:00,1.65,17841.0,United Kingdom
540769,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-01-11 10:38:00,1.69,12601.0,Germany
553578,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-05-18 10:39:00,0.42,13767.0,United Kingdom
573421,23338,EGG FRYING PAN RED ,12,2011-10-31 09:50:00,2.08,14292.0,United Kingdom
551014,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-04-26 11:04:00,0.85,13209.0,United Kingdom
545695,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-03-06 14:15:00,1.49,17050.0,United Kingdom
561105,21930,JUMBO STORAGE BAG SKULLS,10,2011-07-25 11:36:00,2.08,15218.0,United Kingdom
536874,22083,PAPER CHAIN KIT RETROSPOT,1,2010-12-03 11:35:00,2.95,16891.0,United Kingdom
548409,21843,RED RETROSPOT CAKE STAND,6,2011-03-31 10:27:00,10.95,12731.0,France
565782,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-09-06 15:48:00,1.65,12748.0,United Kingdom
548749,22963,JAM JAR WITH GREEN LID,12,2011-04-04 12:29:00,0.85,13004.0,United Kingdom
560723,22271,FELTCRAFT DOLL ROSIE,1,2011-07-20 13:53:00,2.95,16464.0,United Kingdom
580044,23479,WIRE EGG BASKET ,2,2011-12-01 12:36:00,7.85,14869.0,United Kingdom
569536,21137,BLACK RECORD COVER FRAME,4,2011-10-04 15:44:00,3.75,13269.0,United Kingdom
545232,84836,ZINC METAL HEART DECORATION,12,2011-03-01 10:19:00,1.25,15676.0,United Kingdom
565181,21791,VINTAGE HEADS AND TAILS CARD GAME ,216,2011-09-01 15:52:00,1.06,17381.0,United Kingdom
577831,20719,WOODLAND CHARLOTTE BAG,10,2011-11-22 10:17:00,0.85,16748.0,United Kingdom
576778,22735,RIBBON REEL SOCKS AND MITTENS,3,2011-11-16 13:24:00,1.65,16085.0,United Kingdom
565618,21650,ASSORTED TUTTI FRUTTI BRACELET,24,2011-09-05 15:40:00,0.19,15974.0,United Kingdom
559133,84006,MAGIC TREE -PAPER FLOWERS,12,2011-07-06 13:13:00,0.85,17861.0,United Kingdom
554989,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-05-29 13:50:00,0.85,15897.0,United Kingdom
575969,22115,METAL SIGN EMPIRE TEA,3,2011-11-13 12:47:00,0.79,13571.0,United Kingdom
562850,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-08-10 10:08:00,0.85,14680.0,United Kingdom
541270,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-01-17 11:09:00,2.95,14976.0,United Kingdom
571438,23081,GREEN METAL BOX ARMY SUPPLIES,2,2011-10-17 13:25:00,8.25,15066.0,United Kingdom
580615,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-12-05 12:05:00,3.75,16873.0,United Kingdom
550637,22679,FRENCH BLUE METAL DOOR SIGN 4,5,2011-04-19 15:39:00,1.25,14415.0,United Kingdom
546275,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2011-03-10 15:06:00,0.42,13126.0,United Kingdom
576689,22333,RETROSPOT PARTY BAG + STICKER SET,4,2011-11-16 12:18:00,1.65,16657.0,United Kingdom
571067,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-10-13 15:08:00,0.55,16793.0,United Kingdom
545697,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-03-06 14:38:00,0.42,14504.0,United Kingdom
566082,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-09-09 10:09:00,12.5,16293.0,United Kingdom
576614,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-11-15 16:38:00,0.85,12933.0,United Kingdom
550651,21213,PACK OF 72 SKULL CAKE CASES,2,2011-04-19 16:52:00,0.55,15436.0,United Kingdom
573360,23502,PLAYING CARDS VINTAGE DOILY ,1,2011-10-30 12:51:00,1.25,15748.0,United Kingdom
550173,22962,JAM JAR WITH PINK LID,12,2011-04-14 16:58:00,0.85,15235.0,United Kingdom
572286,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2011-10-23 12:18:00,1.65,16434.0,United Kingdom
570488,23183,MOTHER'S KITCHEN SPOON REST ,2,2011-10-10 17:12:00,7.46,14096.0,United Kingdom
570506,23201,JUMBO BAG ALPHABET,10,2011-10-11 09:50:00,2.08,13283.0,United Kingdom
580025,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2011-12-01 11:53:00,1.25,15021.0,United Kingdom
547370,22077,6 RIBBONS RUSTIC CHARM,2,2011-03-22 13:32:00,1.65,14711.0,United Kingdom
562688,48129,DOORMAT TOPIARY,2,2011-08-08 13:53:00,7.95,13869.0,United Kingdom
563848,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-08-19 14:57:00,4.95,14911.0,EIRE
567910,POST,POSTAGE,1,2011-09-22 16:58:00,18.0,12437.0,France
570659,90200D,PINK SWEETHEART BRACELET,24,2011-10-11 14:17:00,3.75,16120.0,United Kingdom
560841,84836,ZINC METAL HEART DECORATION,12,2011-07-21 12:25:00,1.06,14298.0,United Kingdom
556279,21754,HOME BUILDING BLOCK WORD,2,2011-06-09 19:55:00,5.95,14562.0,United Kingdom
571377,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-17 11:56:00,12.75,14911.0,EIRE
555159,22961,JAM MAKING SET PRINTED,12,2011-06-01 09:06:00,1.45,15124.0,United Kingdom
580129,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-12-01 18:03:00,1.25,17426.0,United Kingdom
573510,22940,FELTCRAFT CHRISTMAS FAIRY,3,2011-10-31 12:21:00,4.25,14808.0,United Kingdom
554838,23298,SPOTTY BUNTING,3,2011-05-26 16:30:00,4.95,18232.0,United Kingdom
568675,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-09-28 13:32:00,0.72,14298.0,United Kingdom
547358,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,4,2011-03-22 12:25:00,1.25,15998.0,United Kingdom
574683,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2011-11-06 12:50:00,1.95,16372.0,United Kingdom
577008,22466,FAIRY TALE COTTAGE NIGHT LIGHT,4,2011-11-17 12:02:00,1.95,16869.0,United Kingdom
542241,22908,PACK OF 20 NAPKINS RED APPLES,3,2011-01-26 14:51:00,0.85,16409.0,United Kingdom
538015,84754,S/15 SILVER GLASS BAUBLES IN BAG,6,2010-12-09 12:49:00,1.25,13240.0,United Kingdom
573335,82552,WASHROOM METAL SIGN,2,2011-10-30 11:35:00,1.45,15059.0,United Kingdom
551282,21169,YOU'RE CONFUSING ME METAL SIGN ,6,2011-04-27 13:44:00,1.69,16919.0,United Kingdom
572028,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-10-20 11:47:00,3.75,15296.0,United Kingdom
574681,23229,VINTAGE DONKEY TAIL GAME ,6,2011-11-06 12:41:00,3.75,15156.0,United Kingdom
544115,21354,TOAST ITS - BEST MUM,12,2011-02-16 11:45:00,1.25,12727.0,France
541302,22113,GREY HEART HOT WATER BOTTLE,4,2011-01-17 14:18:00,3.75,13769.0,United Kingdom
551284,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-04-27 14:05:00,1.25,15005.0,United Kingdom
581456,22998,TRAVEL CARD WALLET KEEP CALM,12,2011-12-08 18:42:00,0.42,17530.0,United Kingdom
547362,22507,MEMO BOARD RETROSPOT  DESIGN,16,2011-03-22 12:33:00,4.25,13694.0,United Kingdom
570598,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-11 11:55:00,2.55,14175.0,United Kingdom
563098,22978,PANTRY ROLLING PIN,12,2011-08-12 09:14:00,3.75,14911.0,EIRE
542110,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-01-25 13:46:00,1.65,14189.0,United Kingdom
581057,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-12-07 11:03:00,2.1,16817.0,United Kingdom
548160,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2011-03-29 13:33:00,1.25,16253.0,United Kingdom
564539,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-08-25 15:22:00,0.85,12715.0,Sweden
551533,22481,BLACK TEA TOWEL CLASSIC DESIGN,1,2011-05-01 14:58:00,1.25,15407.0,United Kingdom
549975,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-04-13 14:38:00,5.95,16175.0,United Kingdom
578262,23381,PACK OF 12 VINTAGE LEAF TISSUES ,1,2011-11-23 13:27:00,0.39,18283.0,United Kingdom
569007,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-09-29 18:51:00,0.85,17552.0,United Kingdom
559698,23206,LUNCH BAG APPLE DESIGN,10,2011-07-11 17:07:00,1.65,17589.0,United Kingdom
572443,15056BL,EDWARDIAN PARASOL BLACK,60,2011-10-24 12:10:00,4.95,14145.0,United Kingdom
576910,21484,CHICK GREY HOT WATER BOTTLE,4,2011-11-17 09:51:00,4.25,12477.0,Germany
553404,84836,ZINC METAL HEART DECORATION,24,2011-05-17 08:34:00,1.25,14952.0,United Kingdom
545916,48185,DOORMAT FAIRY CAKE,2,2011-03-08 11:46:00,7.95,12528.0,Germany
548808,22970,LONDON BUS COFFEE MUG,6,2011-04-04 12:55:00,2.55,17774.0,United Kingdom
565430,22893,MINI CAKE STAND T-LIGHT HOLDER,48,2011-09-04 13:07:00,0.42,14335.0,Germany
557247,23007, SPACEBOY BABY GIFT SET,6,2011-06-17 15:09:00,14.95,12731.0,France
556910,21391,FRENCH LAVENDER SCENT HEART,1,2011-06-15 13:25:00,0.75,12748.0,United Kingdom
579069,21172,PARTY METAL SIGN ,12,2011-11-28 10:31:00,1.45,14911.0,EIRE
537022,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-03 15:45:00,1.25,12725.0,Italy
568393,23511,EMBROIDERED RIBBON REEL EMILY ,6,2011-09-27 10:12:00,2.08,15754.0,United Kingdom
578057,23008,DOLLY GIRL BABY GIFT SET,1,2011-11-22 15:05:00,16.95,12920.0,United Kingdom
580272,22065,CHRISTMAS PUDDING TRINKET POT ,6,2011-12-02 12:52:00,0.39,15547.0,United Kingdom
546394,22898,CHILDRENS APRON APPLES DESIGN,8,2011-03-11 14:26:00,1.95,17164.0,United Kingdom
575952,23263,SET OF 3 WOODEN HEART DECORATIONS,3,2011-11-13 11:55:00,1.25,16015.0,United Kingdom
555581,23091,ZINC HERB GARDEN CONTAINER,3,2011-06-06 08:04:00,6.25,13865.0,United Kingdom
566773,23394,POSTE FRANCE CUSHION COVER,4,2011-09-15 09:43:00,3.75,12444.0,Norway
544691,22617,BAKING SET SPACEBOY DESIGN,3,2011-02-23 09:09:00,4.95,13804.0,United Kingdom
556782,22470,HEART OF WICKER LARGE,1,2011-06-14 13:04:00,2.95,14871.0,United Kingdom
561645,23171,REGENCY TEA PLATE GREEN ,48,2011-07-28 15:16:00,1.45,14911.0,EIRE
572558,21504,SKULLS GREETING CARD,12,2011-10-25 08:26:00,0.42,14286.0,United Kingdom
571054,23366,SET 12 COLOURING PENCILS DOILY,1,2011-10-13 13:58:00,0.65,14234.0,United Kingdom
541682,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,36,2011-01-20 15:00:00,0.85,14770.0,United Kingdom
581146,22099,CARAVAN SQUARE TISSUE BOX,4,2011-12-07 13:53:00,0.39,17602.0,United Kingdom
558181,22791,T-LIGHT GLASS FLUTED ANTIQUE,120,2011-06-27 12:01:00,1.06,17980.0,United Kingdom
579089,23085,ANTIQUE SILVER BAUBLE LAMP  ,1,2011-11-28 10:46:00,10.4,17920.0,United Kingdom
581404,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-12-08 13:47:00,2.55,13680.0,United Kingdom
561877,22345,PARTY PIZZA DISH BLUE POLKADOT,12,2011-07-31 12:16:00,0.85,16401.0,United Kingdom
560278,35954,SMALL FOLKART STAR CHRISTMAS DEC,6,2011-07-17 15:45:00,0.42,13610.0,United Kingdom
579152,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-11-28 13:26:00,1.25,12479.0,Germany
575054,23199,JUMBO BAG APPLES,10,2011-11-08 12:18:00,2.08,16945.0,United Kingdom
568314,22726,ALARM CLOCK BAKELIKE GREEN,10,2011-09-26 12:58:00,3.75,14387.0,United Kingdom
577554,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-11-20 15:35:00,1.45,15533.0,United Kingdom
569246,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-10-03 09:57:00,4.13,14096.0,United Kingdom
550658,22041,"RECORD FRAME 7"" SINGLE SIZE ",48,2011-04-20 09:01:00,2.1,13576.0,United Kingdom
542934,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-02-02 11:01:00,0.42,13093.0,United Kingdom
542360,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-01-27 12:40:00,2.1,14701.0,United Kingdom
539988,22804,CANDLEHOLDER PINK HANGING HEART,5,2010-12-23 16:06:00,2.95,18116.0,United Kingdom
558751,37446,MINI CAKE STAND WITH HANGING CAKES,2,2011-07-03 11:26:00,1.45,16009.0,United Kingdom
545043,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1,2011-02-27 11:05:00,2.95,16407.0,United Kingdom
574824,22625,RED KITCHEN SCALES,2,2011-11-07 10:43:00,8.5,13097.0,United Kingdom
550329,22179,SET 10 LIGHTS NIGHT OWL,2,2011-04-17 13:20:00,6.75,13951.0,United Kingdom
573328,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,2011-10-30 11:09:00,4.95,16601.0,United Kingdom
555557,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,2011-06-05 14:06:00,4.25,13682.0,United Kingdom
580672,22738,RIBBON REEL SNOWY VILLAGE,2,2011-12-05 14:29:00,1.65,17920.0,United Kingdom
549552,20685,DOORMAT RED RETROSPOT,2,2011-04-10 11:58:00,7.95,13508.0,United Kingdom
563619,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-08-18 10:01:00,2.08,12839.0,United Kingdom
568553,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-09-27 15:17:00,2.08,15674.0,United Kingdom
577825,22619,SET OF 6 SOLDIER SKITTLES,4,2011-11-22 09:42:00,3.75,17453.0,United Kingdom
540907,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-01-12 11:52:00,1.25,13488.0,United Kingdom
575602,23542,WALL ART 70'S ALPHABET ,1,2011-11-10 12:27:00,8.25,17059.0,United Kingdom
573326,23079,TOADSTOOL BEDSIDE LIGHT ,4,2011-10-30 11:08:00,8.95,15298.0,United Kingdom
553149,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-05-13 14:16:00,0.83,14226.0,United Kingdom
546440,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-03-14 10:31:00,0.42,16871.0,United Kingdom
554151,21912,VINTAGE SNAKES & LADDERS,3,2011-05-23 11:07:00,3.75,14049.0,United Kingdom
560444,22098,BOUDOIR SQUARE TISSUE BOX,4,2011-07-18 17:15:00,0.39,13764.0,United Kingdom
568696,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-09-28 14:56:00,2.95,13842.0,United Kingdom
577024,21494,ROTATING LEAVES T-LIGHT HOLDER,2,2011-11-17 12:47:00,1.25,14704.0,United Kingdom
560300,16045,POPART WOODEN PENCILS ASST,100,2011-07-18 10:29:00,0.04,14911.0,EIRE
